epoch,mark,Measured Torque (R),Desired Torque (R),Measured Torque (L),Desired Torque (L),Gait/100 (R),Toe FSR (R),Gait/100 (L),Toe FSR (L),Heel FSBattery Level (Volts),???
1784017717.560250,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,12.100000,0.030000,0.000000
1784017717.566911,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,11.310000,0.000000,0.000000
1784017717.568134,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,10.220000,0.000000,0.000000
1784017717.568927,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,9.100000,0.000000,0.000000
1784017717.604878,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5.110000,0.000000,0.000000
1784017717.605389,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,2.070000,0.000000,0.000000
1784017717.627686,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,1.740000,0.000000,0.000000
1784017717.657308,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-0.640000,0.000000,0.000000
1784017717.671986,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-1.240000,0.000000,0.000000
1784017717.688140,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-2.770000,0.000000,0.000000
1784017717.717802,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.210000,0.000000,0.000000
1784017717.731500,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.690000,0.000000,0.000000
1784017717.733140,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.140000,0.000000,0.000000
1784017717.754703,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.290000,0.000000,0.000000
1784017717.755588,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.000000,0.000000,0.000000
1784017717.757238,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.260000,0.000000,0.250000
1784017717.757777,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.340000,0.000000,0.000000
1784017717.777684,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.400000,0.000000,0.000000
1784017717.784912,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.340000,0.000000,0.000000
1784017717.818283,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.420000,0.000000,0.000000
1784017717.820103,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.590000,0.000000,0.000000
1784017717.840640,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.550000,0.000000,0.000000
1784017717.864317,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.420000,0.000000,0.000000
1784017717.865310,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.000000,0.000000,0.000000
1784017717.889612,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.790000,0.000000,0.000000
1784017717.902688,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.740000,0.000000,0.000000
1784017717.923050,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.850000,0.000000,0.000000
1784017717.944231,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.050000,0.000000,0.000000
1784017717.949982,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.260000,0.000000,0.000000
1784017717.987340,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.340000,0.000000,0.000000
1784017718.029869,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-4.420000,0.000000,0.000000
1784017718.030520,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.990000,0.000000,0.000000
1784017718.040781,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.900000,0.000000,0.000000
1784017718.050274,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.960000,0.030000,0.000000
1784017718.063825,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.890000,0.000000,0.000000
1784017718.065833,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.910000,0.000000,0.000000
1784017718.093886,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.480000,0.000000,0.000000
1784017718.115657,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.340000,0.000000,0.000000
1784017718.122043,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.410000,0.000000,0.000000
1784017718.123841,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.750000,0.000000,0.000000
1784017718.138069,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.590000,0.000000,0.000000
1784017718.160435,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.560000,0.000000,0.000000
1784017718.184633,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.550000,0.000000,0.000000
1784017718.185328,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.490000,0.000000,0.000000
1784017718.214611,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.450000,0.000000,0.000000
1784017718.246141,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.450000,0.000000,0.000000
1784017718.249699,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.260000,0.000000,0.000000
1784017718.250822,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-2.910000,0.000000,0.000000
1784017718.263869,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.450000,0.000000,0.000000
1784017718.288157,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.670000,0.000000,0.000000
1784017718.294248,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-3.090000,0.000000,0.000000
1784017718.307039,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-2.830000,0.000000,0.000000
1784017718.308403,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-2.190000,0.000000,0.000000
1784017718.317253,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,-0.550000,0.000000,0.000000
1784017718.333410,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.310000,0.000000,0.000000
1784017718.357447,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.770000,0.000000,0.000000
1784017718.377566,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.920000,0.000000,0.000000
1784017718.392895,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,1.020000,0.000000,0.000000
1784017718.421669,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,1.280000,0.000000,0.000000
1784017718.437536,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,1.820000,0.000000,0.000000
1784017718.459417,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,2.450000,0.000000,0.000000
1784017718.460776,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,2.900000,0.000000,0.000000
1784017718.523065,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,3.590000,0.000000,0.000000
1784017718.523970,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,3.820000,0.000000,0.000000
1784017718.527539,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,3.770000,0.000000,0.000000
1784017718.528962,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,3.820000,0.000000,0.000000
1784017718.530324,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.070000,0.000000,0.000000
1784017718.544137,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.130000,0.000000,0.000000
1784017718.549970,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.320000,0.000000,0.000000
1784017718.607101,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.260000,0.000000,0.000000
1784017718.607937,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.260000,0.000000,0.000000
1784017718.655421,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.380000,0.000000,0.000000
1784017718.670530,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.380000,0.030000,0.000000
1784017718.671232,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.380000,0.000000,0.000000
1784017718.714351,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,3.890000,0.000000,0.000000
1784017718.715835,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,3.770000,0.000000,0.000000
1784017718.716523,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.130000,0.000000,0.000000
1784017718.717473,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.780000,0.000000,0.000000
1784017718.717919,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5.400000,0.000000,0.500000
1784017718.747925,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.010000,0.000000,0.000000
1784017718.763128,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.820000,0.000000,0.000000
1784017718.781976,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.570000,0.000000,0.000000
1784017718.797656,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.820000,0.000000,0.000000
1784017718.798456,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.730000,0.000000,0.000000
1784017718.819370,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,7.530000,0.000000,0.000000
1784017718.827704,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,7.170000,0.030000,0.000000
1784017718.842978,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.820000,0.000000,0.000000
1784017718.849986,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.400000,0.000000,0.000000
1784017718.872659,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.250000,0.000000,0.000000
1784017718.895506,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5.920000,0.000000,0.000000
1784017718.904806,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5.480000,0.000000,0.000000
1784017718.956033,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,4.780000,0.000000,0.000000
1784017718.969702,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5.340000,0.000000,0.000000
1784017718.971198,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,5.630000,0.000000,0.000000
1784017718.978706,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.400000,0.000000,0.000000
1784017718.989975,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.480000,0.000000,0.000000
1784017718.999151,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.570000,0.000000,0.000000
1784017719.010873,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.650000,0.000000,0.000000
1784017719.037977,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.480000,0.000000,0.000000
1784017719.054651,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.570000,0.000000,0.000000
1784017719.056415,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.480000,0.000000,0.000000
1784017719.076673,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.320000,0.000000,0.000000
1784017719.105107,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.320000,0.000000,0.000000
1784017719.120094,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.320000,0.000000,0.000000
1784017719.126437,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.320000,0.000000,0.000000
1784017719.128064,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.170000,0.000000,0.500000
1784017719.143113,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.170000,0.000000,0.000000
1784017719.160786,0,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.320000,0.000000,0.250000
